,id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,nepos,pct_nepo
51,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Rick Rosenthal,False,11.11111111111111
52,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Peter Scoones,False,11.11111111111111
53,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Warwick Sloss,False,11.11111111111111
54,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Scott Grimes,False,16.666666666666664
55,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Damian Lewis,False,16.666666666666664
56,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Ron Livingston,False,16.666666666666664
57,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Shane Taylor,False,16.666666666666664
58,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Donnie Wahlberg,"['https://en.wikipedia.org/wiki/Mark_Wahlberg', 'https://en.wikipedia.org/wiki/Robert_Wahlberg', 'https://en.wikipedia.org/wiki/Jim_Wahlberg', 'https://en.wikipedia.org/wiki/Paul_Wahlberg']",16.666666666666664
59,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Peter Youngblood Hills,False,16.666666666666664
60,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Matthew Leitch,False,16.666666666666664
