,title,cast,nepos,pct_nepo
1713,The Vampire Diaries,Kat Graham,True,5.555555555555555
1714,The Vampire Diaries,Candice King,True,5.555555555555555
1715,The Vampire Diaries,Zach Roerig,True,5.555555555555555
1716,The Vampire Diaries,Michael Trevino,True,5.555555555555555
1717,The Vampire Diaries,Steven R. McQueen,['https://en.wikipedia.org/wiki/Chad_McQueen'],5.555555555555555
1718,The Vampire Diaries,Matthew Davis,True,5.555555555555555
1719,The Vampire Diaries,Michael Malarkey,True,5.555555555555555
1720,The Vampire Diaries,Joseph Morgan,True,5.555555555555555
1721,The Vampire Diaries,Marguerite MacIntyre,True,5.555555555555555
1722,The Vampire Diaries,Sara Canning,True,5.555555555555555
1723,The Vampire Diaries,Claire Holt,True,5.555555555555555
1724,The Vampire Diaries,Susan Walters,True,5.555555555555555
1725,The Vampire Diaries,Daniel Gillies,True,5.555555555555555
1726,The Vampire Diaries,Jodi Lyn O'Keefe,True,5.555555555555555
1727,The Vampire Diaries,Penelope Mitchell,True,5.555555555555555
1728,The Man Who Fell to Earth,Chiwetel Ejiofor,['https://en.wikipedia.org/wiki/Zain_Asher'],5.555555555555555
1729,The Man Who Fell to Earth,Naomie Harris,True,5.555555555555555
1730,The Man Who Fell to Earth,Annelle Olaleye,True,5.555555555555555
1731,The Man Who Fell to Earth,Clarke Peters,True,5.555555555555555
1732,The Man Who Fell to Earth,Bill Nighy,True,5.555555555555555
1733,The Man Who Fell to Earth,Jimmi Simpson,True,5.555555555555555
1734,The Man Who Fell to Earth,Sonya Cassidy,True,5.555555555555555
1735,The Man Who Fell to Earth,Joana Ribeiro,True,5.555555555555555
1736,The Man Who Fell to Earth,Rob Delaney,True,5.555555555555555
1737,The Man Who Fell to Earth,Tanya Moodie,True,5.555555555555555
1738,The Man Who Fell to Earth,Kate Mulgrew,True,5.555555555555555
1739,The Man Who Fell to Earth,Art Malik,True,5.555555555555555
1740,The Man Who Fell to Earth,Coral Messam,True,5.555555555555555
1741,The Man Who Fell to Earth,Zurielle Tagoe,True,5.555555555555555
1742,The Man Who Fell to Earth,Emilio Villa-Muhammad,True,5.555555555555555
1743,The Man Who Fell to Earth,Robert Daws,True,5.555555555555555
1744,The Man Who Fell to Earth,Laurie Kynaston,True,5.555555555555555
1745,The Man Who Fell to Earth,Victoria Smurfit,True,5.555555555555555
1746,Castle,Nathan Fillion,True,
1747,Castle,Stana Katic,True,
1748,Castle,Susan Sullivan,True,
1749,Castle,Jon Huertas,True,
1750,Castle,Seamus Dever,True,
1751,Castle,Molly C. Quinn,True,
1752,Castle,Tamala Jones,True,
1753,Castle,Penny Johnson Jerald,True,
1754,Castle,Ruben Santiago-Hudson,True,
1755,Castle,Maya Stojan,True,
1756,Castle,Toks Olagundoye,True,
1757,Castle,Arye Gross,True,
1758,Castle,L.T. Tolliver,True,
1759,Castle,Sunkrish Bala,True,
1760,Castle,Scott Paulin,True,
1761,Castle,Juliana Dever,True,
1762,Castle,Myko Olivier,True,
1763,Castle,Jack Coleman,True,
1764,Hacks,Jean Smart,True,5.555555555555555
1765,Hacks,Hannah Einbinder,True,5.555555555555555
1766,Hacks,Carl Clemons-Hopkins,True,5.555555555555555
1767,Hacks,Mark Indelicato,True,5.555555555555555
1768,Hacks,Paul W. Downs,True,5.555555555555555
1769,Hacks,Christopher McDonald,['https://en.wikipedia.org/wiki/Daniel_McDonald_(actor)'],5.555555555555555
1770,Hacks,Rose Abdoo,True,5.555555555555555
1771,Hacks,Megan Stalter,True,5.555555555555555
1772,Hacks,Poppy Liu,True,5.555555555555555
1773,Hacks,Kaitlin Olson,True,5.555555555555555
1774,Hacks,Johnny Sibilly,True,5.555555555555555
1775,Hacks,Angela Elayne Gibbs,True,5.555555555555555
1776,Hacks,Jane Adams,True,5.555555555555555
1777,Hacks,Lorenza Izzo,True,5.555555555555555
1778,Hacks,Luenell,True,5.555555555555555
1779,Hacks,Joe Mande,True,5.555555555555555
1780,Hacks,Ally Maki,True,5.555555555555555
1781,Hacks,Lora Bofill,True,5.555555555555555
1782,Legacies,Danielle Rose Russell,True,5.555555555555555
1783,Legacies,Aria Shahghasemi,True,5.555555555555555
1784,Legacies,Quincy Fouse,True,5.555555555555555
1785,Legacies,Matthew Davis,True,5.555555555555555
1786,Legacies,Jenny Boyd,True,5.555555555555555
1787,Legacies,Chris Lee,True,5.555555555555555
1788,Legacies,Kaylee Bryant,True,5.555555555555555
1789,Legacies,Ben Levin,True,5.555555555555555
1790,Legacies,Leo Howard,['https://en.wikipedia.org/wiki/Todd_Howard_(TV_personality)'],5.555555555555555
1791,Legacies,Peyton 'Alex' Smith,True,5.555555555555555
1792,Legacies,Omono Okojie,True,5.555555555555555
1793,Legacies,Demetrius Bridges,True,5.555555555555555
1794,Legacies,Ben Geurens,True,5.555555555555555
1795,Legacies,Courtney Bandeko,True,5.555555555555555
1796,Legacies,Elijah B. Moore,True,5.555555555555555
1797,Legacies,Nick Fink,True,5.555555555555555
1798,Legacies,Douglas Tait,True,5.555555555555555
1799,Legacies,Karen David,True,5.555555555555555
